Unnamed: 0,count,company,tod,used,old_date,date
134,293,spin,  9:00:09,-2,1/12/2020 21:00,1/12/2020 21:00
134,595,wheels,  9:00:01,15,1/12/2020 21:00,1/12/2020 21:00
135,2089,birdla,  9:15:07,-12,1/12/2020 21:15,1/12/2020 21:15
135,5105,lime,  9:15:05,2,1/12/2020 21:15,1/12/2020 21:15
135,554,birdsm,  9:15:08,-7,1/12/2020 21:15,1/12/2020 21:15
135,293,spin,  9:15:08,0,1/12/2020 21:15,1/12/2020 21:15
135,610,wheels,  9:15:02,15,1/12/2020 21:15,1/12/2020 21:15
136,2085,birdla,  9:30:07,-4,1/12/2020 21:29,1/12/2020 21:30
136,5115,lime,  9:30:05,10,1/12/2020 21:29,1/12/2020 21:30
136,549,birdsm,  9:30:08,-5,1/12/2020 21:30,1/12/2020 21:30
136,293,spin,  9:30:08,0,1/12/2020 21:30,1/12/2020 21:30
136,607,wheels,  9:30:02,-3,1/12/2020 21:30,1/12/2020 21:30
137,2082,birdla,  9:45:07,-3,1/12/2020 21:44,1/12/2020 21:45
137,5106,lime,  9:45:05,-9,1/12/2020 21:44,1/12/2020 21:45
137,545,birdsm,  9:45:07,-4,1/12/2020 21:45,1/12/2020 21:45
137,293,spin,  9:45:08,0,1/12/2020 21:45,1/12/2020 21:45
137,607,wheels,  9:45:02,0,1/12/2020 21:45,1/12/2020 21:45
138,2064,birdla,  10:00:09,-18,1/12/2020 21:59,1/12/2020 22:00
138,5115,lime,  10:00:05,9,1/12/2020 21:59,1/12/2020 22:00
138,542,birdsm,  10:00:10,-3,1/12/2020 22:00,1/12/2020 22:00
138,294,spin,  10:00:10,1,1/12/2020 22:00,1/12/2020 22:00
138,615,wheels,  10:00:02,8,1/12/2020 22:00,1/12/2020 22:00
139,2071,birdla,  10:15:09,7,1/12/2020 22:15,1/12/2020 22:15
139,5100,lime,  10:15:07,-15,1/12/2020 22:15,1/12/2020 22:15
139,540,birdsm,  10:15:09,-2,1/12/2020 22:15,1/12/2020 22:15
139,293,spin,  10:15:10,-1,1/12/2020 22:15,1/12/2020 22:15
139,605,wheels,  10:15:04,-10,1/12/2020 22:15,1/12/2020 22:15
140,2064,birdla,  10:30:09,-7,1/12/2020 22:29,1/12/2020 22:30
140,5097,lime,  10:30:07,-3,1/12/2020 22:29,1/12/2020 22:30
140,545,birdsm,  10:30:09,5,1/12/2020 22:30,1/12/2020 22:30
140,292,spin,  10:30:10,-1,1/12/2020 22:30,1/12/2020 22:30
140,607,wheels,  10:30:04,2,1/12/2020 22:30,1/12/2020 22:30
141,2040,birdla,  10:45:09,-24,1/12/2020 22:44,1/12/2020 22:45
141,5088,lime,  10:45:07,-9,1/12/2020 22:44,1/12/2020 22:45
141,545,birdsm,  10:45:09,0,1/12/2020 22:45,1/12/2020 22:45
141,289,spin,  10:45:09,-3,1/12/2020 22:45,1/12/2020 22:45
141,608,wheels,  10:45:03,1,1/12/2020 22:45,1/12/2020 22:45
142,2047,birdla,  11:00:09,7,1/12/2020 22:59,1/12/2020 23:00
142,5106,lime,  11:00:06,18,1/12/2020 22:59,1/12/2020 23:00
142,536,birdsm,  11:00:10,-9,1/12/2020 23:00,1/12/2020 23:00
142,288,spin,  11:00:10,-1,1/12/2020 23:00,1/12/2020 23:00
142,594,wheels,  11:00:03,-14,1/12/2020 23:00,1/12/2020 23:00
143,2052,birdla,  11:15:09,5,1/12/2020 23:15,1/12/2020 23:15
143,5113,lime,  11:15:07,7,1/12/2020 23:15,1/12/2020 23:15
143,540,birdsm,  11:15:09,4,1/12/2020 23:15,1/12/2020 23:15
143,288,spin,  11:15:10,0,1/12/2020 23:15,1/12/2020 23:15
143,598,wheels,  11:15:04,4,1/12/2020 23:15,1/12/2020 23:15
144,2075,birdla,  11:30:08,23,1/12/2020 23:29,1/12/2020 23:30
144,5123,lime,  11:30:06,10,1/12/2020 23:29,1/12/2020 23:30
144,531,birdsm,  11:30:16,-9,1/12/2020 23:30,1/12/2020 23:30
144,292,spin,  11:30:16,4,1/12/2020 23:30,1/12/2020 23:30
144,600,wheels,  11:30:03,2,1/12/2020 23:30,1/12/2020 23:30
145,2063,birdla,  11:45:15,-12,1/12/2020 23:44,1/12/2020 23:45
145,5119,lime,  11:45:13,-4,1/12/2020 23:44,1/12/2020 23:45
145,534,birdsm,  11:45:15,3,1/12/2020 23:45,1/12/2020 23:45
145,293,spin,  11:45:16,1,1/12/2020 23:45,1/12/2020 23:45
145,598,wheels,  11:45:10,-2,1/12/2020 23:45,1/12/2020 23:45
146,2068,birdla,  12:00:15,5,1/12/2020 23:59,1/13/2020 0:00
146,5102,lime,  12:00:12,-17,1/12/2020 23:59,1/13/2020 0:00
146,544,birdsm,  12:00:15,10,1/13/2020 0:00,1/13/2020 0:00
146,284,spin,  12:00:15,-9,1/13/2020 0:00,1/13/2020 0:00
146,606,wheels,  12:00:10,8,1/13/2020 0:00,1/13/2020 0:00
147,2077,birdla,  12:15:15,9,1/13/2020 0:15,1/13/2020 0:15
147,5090,lime,  12:15:12,-12,1/13/2020 0:15,1/13/2020 0:15
147,527,birdsm,  12:15:15,-17,1/13/2020 0:15,1/13/2020 0:15
147,284,spin,  12:15:15,0,1/13/2020 0:15,1/13/2020 0:15
147,606,wheels,  12:15:09,0,1/13/2020 0:15,1/13/2020 0:15
148,2082,birdla,  12:30:15,5,1/13/2020 0:29,1/13/2020 0:30
148,5075,lime,  12:30:12,-15,1/13/2020 0:29,1/13/2020 0:30
148,530,birdsm,  12:30:15,3,1/13/2020 0:30,1/13/2020 0:30
148,283,spin,  12:30:15,-1,1/13/2020 0:30,1/13/2020 0:30
148,604,wheels,  12:30:09,-2,1/13/2020 0:30,1/13/2020 0:30
149,2070,birdla,  12:45:15,-12,1/13/2020 0:44,1/13/2020 0:45
149,5067,lime,  12:45:12,-8,1/13/2020 0:44,1/13/2020 0:45
149,524,birdsm,  12:45:15,-6,1/13/2020 0:45,1/13/2020 0:45
149,282,spin,  12:45:15,-1,1/13/2020 0:45,1/13/2020 0:45
149,591,wheels,  12:45:09,-13,1/13/2020 0:45,1/13/2020 0:45
150,2062,birdla,  1:00:13,-8,1/13/2020 0:59,1/13/2020 1:00
150,5073,lime,  1:00:12,6,1/13/2020 0:59,1/13/2020 1:00
150,530,birdsm,  1:00:15,6,1/13/2020 1:00,1/13/2020 1:00
150,281,spin,  1:00:15,-1,1/13/2020 1:00,1/13/2020 1:00
150,584,wheels,  1:00:08,-7,1/13/2020 1:00,1/13/2020 1:00
151,2033,birdla,  1:15:13,-29,1/13/2020 1:15,1/13/2020 1:15
151,5061,lime,  1:15:11,-12,1/13/2020 1:15,1/13/2020 1:15
151,537,birdsm,  1:15:13,7,1/13/2020 1:15,1/13/2020 1:15
151,287,spin,  1:15:15,6,1/13/2020 1:15,1/13/2020 1:15
151,589,wheels,  1:15:08,5,1/13/2020 1:15,1/13/2020 1:15
152,2026,birdla,  1:30:13,-7,1/13/2020 1:29,1/13/2020 1:30
152,5055,lime,  1:30:10,-6,1/13/2020 1:29,1/13/2020 1:30
152,532,birdsm,  1:30:13,-5,1/13/2020 1:30,1/13/2020 1:30
152,288,spin,  1:30:15,1,1/13/2020 1:30,1/13/2020 1:30
152,600,wheels,  1:30:07,11,1/13/2020 1:30,1/13/2020 1:30
153,2021,birdla,  1:45:16,-5,1/13/2020 1:44,1/13/2020 1:45
153,5051,lime,  1:45:11,-4,1/13/2020 1:44,1/13/2020 1:45
153,536,birdsm,  1:45:16,4,1/13/2020 1:45,1/13/2020 1:45
153,289,spin,  1:45:17,1,1/13/2020 1:45,1/13/2020 1:45
153,602,wheels,  1:45:08,2,1/13/2020 1:45,1/13/2020 1:45
154,2021,birdla,  2:00:16,0,1/13/2020 1:59,1/13/2020 2:00
154,5039,lime,  2:00:15,-12,1/13/2020 1:59,1/13/2020 2:00
154,545,birdsm,  2:00:16,9,1/13/2020 2:00,1/13/2020 2:00
154,288,spin,  2:00:17,-1,1/13/2020 2:00,1/13/2020 2:00
154,598,wheels,  2:00:11,-4,1/13/2020 2:00,1/13/2020 2:00
155,2022,birdla,  2:15:16,1,1/13/2020 2:15,1/13/2020 2:15
155,5042,lime,  2:15:15,3,1/13/2020 2:15,1/13/2020 2:15
155,544,birdsm,  2:15:16,-1,1/13/2020 2:15,1/13/2020 2:15
155,289,spin,  2:15:17,1,1/13/2020 2:15,1/13/2020 2:15
155,603,wheels,  2:15:11,5,1/13/2020 2:15,1/13/2020 2:15
156,2018,birdla,  2:30:15,-4,1/13/2020 2:29,1/13/2020 2:30
156,5030,lime,  2:30:13,-12,1/13/2020 2:29,1/13/2020 2:30
156,547,birdsm,  2:30:16,3,1/13/2020 2:30,1/13/2020 2:30
156,292,spin,  2:30:16,3,1/13/2020 2:30,1/13/2020 2:30
156,603,wheels,  2:30:10,0,1/13/2020 2:30,1/13/2020 2:30
157,2005,birdla,  2:45:15,-13,1/13/2020 2:44,1/13/2020 2:45
157,5025,lime,  2:45:13,-5,1/13/2020 2:44,1/13/2020 2:45
157,535,birdsm,  2:45:15,-12,1/13/2020 2:45,1/13/2020 2:45
157,292,spin,  2:45:16,0,1/13/2020 2:45,1/13/2020 2:45
157,603,wheels,  2:45:10,0,1/13/2020 2:45,1/13/2020 2:45
158,2019,birdla,  3:00:15,14,1/13/2020 2:59,1/13/2020 3:00
158,5007,lime,  3:00:12,-18,1/13/2020 2:59,1/13/2020 3:00
158,537,birdsm,  3:00:15,2,1/13/2020 3:00,1/13/2020 3:00
158,287,spin,  3:00:15,-5,1/13/2020 3:00,1/13/2020 3:00
158,610,wheels,  3:00:10,7,1/13/2020 3:00,1/13/2020 3:00
159,2038,birdla,  3:15:15,19,1/13/2020 3:15,1/13/2020 3:15
159,5000,lime,  3:15:12,-7,1/13/2020 3:15,1/13/2020 3:15
159,539,birdsm,  3:15:15,2,1/13/2020 3:15,1/13/2020 3:15
159,285,spin,  3:15:16,-2,1/13/2020 3:15,1/13/2020 3:15
159,604,wheels,  3:15:09,-6,1/13/2020 3:15,1/13/2020 3:15
160,2030,birdla,  3:30:15,-8,1/13/2020 3:29,1/13/2020 3:30
160,4969,lime,  3:30:13,-31,1/13/2020 3:29,1/13/2020 3:30
160,550,birdsm,  3:30:15,11,1/13/2020 3:30,1/13/2020 3:30
160,289,spin,  3:30:16,4,1/13/2020 3:30,1/13/2020 3:30
160,602,wheels,  3:30:10,-2,1/13/2020 3:30,1/13/2020 3:30
161,2035,birdla,  3:45:15,5,1/13/2020 3:44,1/13/2020 3:45
161,4950,lime,  3:45:13,-19,1/13/2020 3:44,1/13/2020 3:45
161,547,birdsm,  3:45:15,-3,1/13/2020 3:45,1/13/2020 3:45
161,289,spin,  3:45:16,0,1/13/2020 3:45,1/13/2020 3:45
161,599,wheels,  3:45:10,-3,1/13/2020 3:45,1/13/2020 3:45
162,2030,birdla,  4:00:15,-5,1/13/2020 3:59,1/13/2020 4:00
162,4934,lime,  4:00:12,-16,1/13/2020 3:59,1/13/2020 4:00
162,541,birdsm,  4:00:15,-6,1/13/2020 4:00,1/13/2020 4:00
162,285,spin,  4:00:15,-4,1/13/2020 4:00,1/13/2020 4:00
162,605,wheels,  4:00:09,6,1/13/2020 4:00,1/13/2020 4:00
163,2024,birdla,  4:15:15,-6,1/13/2020 4:15,1/13/2020 4:15
163,4915,lime,  4:15:12,-19,1/13/2020 4:15,1/13/2020 4:15
163,529,birdsm,  4:15:15,-12,1/13/2020 4:15,1/13/2020 4:15
163,261,spin,  4:15:15,-24,1/13/2020 4:15,1/13/2020 4:15
163,609,wheels,  4:15:09,4,1/13/2020 4:15,1/13/2020 4:15
164,2005,birdla,  4:30:15,-19,1/13/2020 4:29,1/13/2020 4:30
164,4887,lime,  4:30:12,-28,1/13/2020 4:29,1/13/2020 4:30
164,527,birdsm,  4:30:15,-2,1/13/2020 4:30,1/13/2020 4:30
164,242,spin,  4:30:15,-19,1/13/2020 4:30,1/13/2020 4:30
164,607,wheels,  4:30:09,-2,1/13/2020 4:30,1/13/2020 4:30
165,2029,birdla,  4:45:13,24,1/13/2020 4:44,1/13/2020 4:45
165,4868,lime,  4:45:11,-19,1/13/2020 4:44,1/13/2020 4:45
165,534,birdsm,  4:45:15,7,1/13/2020 4:45,1/13/2020 4:45
165,224,spin,  4:45:15,-18,1/13/2020 4:45,1/13/2020 4:45
165,605,wheels,  4:45:08,-2,1/13/2020 4:45,1/13/2020 4:45
166,2014,birdla,  5:00:13,-15,1/13/2020 4:59,1/13/2020 5:00
166,4859,lime,  5:00:11,-9,1/13/2020 4:59,1/13/2020 5:00
166,534,birdsm,  5:00:15,0,1/13/2020 5:00,1/13/2020 5:00
166,216,spin,  5:00:15,-8,1/13/2020 5:00,1/13/2020 5:00
166,608,wheels,  5:00:08,3,1/13/2020 5:00,1/13/2020 5:00
167,2012,birdla,  5:15:13,-2,1/13/2020 5:15,1/13/2020 5:15
167,4840,lime,  5:15:11,-19,1/13/2020 5:15,1/13/2020 5:15
167,535,birdsm,  5:15:15,1,1/13/2020 5:15,1/13/2020 5:15
167,202,spin,  5:15:15,-14,1/13/2020 5:15,1/13/2020 5:15
167,609,wheels,  5:15:08,1,1/13/2020 5:15,1/13/2020 5:15
168,2024,birdla,  5:30:13,12,1/13/2020 5:29,1/13/2020 5:30
168,4815,lime,  5:30:11,-25,1/13/2020 5:29,1/13/2020 5:30
168,538,birdsm,  5:30:13,3,1/13/2020 5:30,1/13/2020 5:30
168,188,spin,  5:30:13,-14,1/13/2020 5:30,1/13/2020 5:30
168,606,wheels,  5:30:08,-3,1/13/2020 5:30,1/13/2020 5:30
169,2030,birdla,  5:45:13,6,1/13/2020 5:44,1/13/2020 5:45
169,4806,lime,  5:45:10,-9,1/13/2020 5:44,1/13/2020 5:45
169,540,birdsm,  5:45:13,2,1/13/2020 5:45,1/13/2020 5:45
169,178,spin,  5:45:15,-10,1/13/2020 5:45,1/13/2020 5:45
169,609,wheels,  5:45:07,3,1/13/2020 5:45,1/13/2020 5:45
170,2050,birdla,  6:00:12,20,1/13/2020 5:59,1/13/2020 6:00
170,4798,lime,  6:00:10,-8,1/13/2020 5:59,1/13/2020 6:00
170,537,birdsm,  6:00:13,-3,1/13/2020 6:00,1/13/2020 6:00
170,170,spin,  6:00:13,-8,1/13/2020 6:00,1/13/2020 6:00
170,616,wheels,  6:00:07,7,1/13/2020 6:00,1/13/2020 6:00
171,2006,birdla,  6:15:12,-44,1/13/2020 6:15,1/13/2020 6:15
171,4796,lime,  6:15:10,-2,1/13/2020 6:15,1/13/2020 6:15
171,517,birdsm,  6:15:12,-20,1/13/2020 6:15,1/13/2020 6:15
171,164,spin,  6:15:13,-6,1/13/2020 6:15,1/13/2020 6:15
171,591,wheels,  6:15:07,-25,1/13/2020 6:15,1/13/2020 6:15
172,2007,birdla,  6:30:12,1,1/13/2020 6:29,1/13/2020 6:30
172,4778,lime,  6:30:10,-18,1/13/2020 6:29,1/13/2020 6:30
172,516,birdsm,  6:30:13,-1,1/13/2020 6:30,1/13/2020 6:30
172,157,spin,  6:30:13,-7,1/13/2020 6:30,1/13/2020 6:30
172,564,wheels,  6:30:07,-27,1/13/2020 6:30,1/13/2020 6:30
173,2008,birdla,  6:45:12,1,1/13/2020 6:44,1/13/2020 6:45
173,4759,lime,  6:45:10,-19,1/13/2020 6:44,1/13/2020 6:45
173,526,birdsm,  6:45:13,10,1/13/2020 6:45,1/13/2020 6:45
173,153,spin,  6:45:13,-4,1/13/2020 6:45,1/13/2020 6:45
173,564,wheels,  6:45:07,0,1/13/2020 6:45,1/13/2020 6:45
174,2002,birdla,  7:00:12,-6,1/13/2020 6:59,1/13/2020 7:00
174,4741,lime,  7:00:09,-18,1/13/2020 6:59,1/13/2020 7:00
174,525,birdsm,  7:00:12,-1,1/13/2020 7:00,1/13/2020 7:00
174,146,spin,  7:00:13,-7,1/13/2020 7:00,1/13/2020 7:00
174,555,wheels,  7:00:07,-9,1/13/2020 7:00,1/13/2020 7:00
175,2006,birdla,  7:15:12,4,1/13/2020 7:15,1/13/2020 7:15
175,4740,lime,  7:15:10,-1,1/13/2020 7:15,1/13/2020 7:15
175,524,birdsm,  7:15:13,-1,1/13/2020 7:15,1/13/2020 7:15
175,134,spin,  7:15:13,-12,1/13/2020 7:15,1/13/2020 7:15
175,549,wheels,  7:15:07,-6,1/13/2020 7:15,1/13/2020 7:15
176,2023,birdla,  7:30:12,17,1/13/2020 7:29,1/13/2020 7:30
176,4744,lime,  7:30:10,4,1/13/2020 7:29,1/13/2020 7:30
176,519,birdsm,  7:30:13,-5,1/13/2020 7:30,1/13/2020 7:30
176,115,spin,  7:30:13,-19,1/13/2020 7:30,1/13/2020 7:30
176,543,wheels,  7:30:07,-6,1/13/2020 7:30,1/13/2020 7:30
177,2040,birdla,  7:45:12,17,1/13/2020 7:44,1/13/2020 7:45
177,4738,lime,  7:45:10,-6,1/13/2020 7:44,1/13/2020 7:45
177,520,birdsm,  7:45:13,1,1/13/2020 7:45,1/13/2020 7:45
177,97,spin,  7:45:13,-18,1/13/2020 7:45,1/13/2020 7:45
177,536,wheels,  7:45:07,-7,1/13/2020 7:45,1/13/2020 7:45
178,2046,birdla,  8:00:12,6,1/13/2020 7:59,1/13/2020 8:00
178,4741,lime,  8:00:10,3,1/13/2020 7:59,1/13/2020 8:00
178,520,birdsm,  8:00:13,0,1/13/2020 8:00,1/13/2020 8:00
178,90,spin,  8:00:13,-7,1/13/2020 8:00,1/13/2020 8:00
178,535,wheels,  8:00:07,-1,1/13/2020 8:00,1/13/2020 8:00
179,2063,birdla,  8:15:12,17,1/13/2020 8:15,1/13/2020 8:15
179,4744,lime,  8:15:10,3,1/13/2020 8:15,1/13/2020 8:15
179,522,birdsm,  8:15:13,2,1/13/2020 8:15,1/13/2020 8:15
179,81,spin,  8:15:13,-9,1/13/2020 8:15,1/13/2020 8:15
179,519,wheels,  8:15:07,-16,1/13/2020 8:15,1/13/2020 8:15
180,2092,birdla,  8:30:12,29,1/13/2020 8:29,1/13/2020 8:30
180,4752,lime,  8:30:10,8,1/13/2020 8:29,1/13/2020 8:30
180,524,birdsm,  8:30:13,2,1/13/2020 8:30,1/13/2020 8:30
180,74,spin,  8:30:13,-7,1/13/2020 8:30,1/13/2020 8:30
180,518,wheels,  8:30:07,-1,1/13/2020 8:30,1/13/2020 8:30
181,2104,birdla,  8:45:13,12,1/13/2020 8:44,1/13/2020 8:45
181,4751,lime,  8:45:10,-1,1/13/2020 8:44,1/13/2020 8:45
181,524,birdsm,  8:45:13,0,1/13/2020 8:45,1/13/2020 8:45
181,59,spin,  8:45:13,-15,1/13/2020 8:45,1/13/2020 8:45
181,509,wheels,  8:45:07,-9,1/13/2020 8:45,1/13/2020 8:45
182,2124,birdla,  9:00:12,20,1/13/2020 8:59,1/13/2020 9:00
182,4756,lime,  9:00:10,5,1/13/2020 8:59,1/13/2020 9:00
182,524,birdsm,  9:00:12,0,1/13/2020 9:00,1/13/2020 9:00
182,53,spin,  9:00:13,-6,1/13/2020 9:00,1/13/2020 9:00
182,516,wheels,  9:00:07,7,1/13/2020 9:00,1/13/2020 9:00
183,2134,birdla,  9:15:12,10,1/13/2020 9:15,1/13/2020 9:15
183,4759,lime,  9:15:09,3,1/13/2020 9:15,1/13/2020 9:15
183,523,birdsm,  9:15:12,-1,1/13/2020 9:15,1/13/2020 9:15
183,36,spin,  9:15:13,-17,1/13/2020 9:15,1/13/2020 9:15
183,514,wheels,  9:15:07,-2,1/13/2020 9:15,1/13/2020 9:15
184,2147,birdla,  9:30:12,13,1/13/2020 9:29,1/13/2020 9:30
184,4776,lime,  9:30:09,17,1/13/2020 9:29,1/13/2020 9:30
184,529,birdsm,  9:30:12,6,1/13/2020 9:30,1/13/2020 9:30
184,18,spin,  9:30:13,-18,1/13/2020 9:30,1/13/2020 9:30
184,510,wheels,  9:30:06,-4,1/13/2020 9:30,1/13/2020 9:30
185,2151,birdla,  9:45:12,4,1/13/2020 9:44,1/13/2020 9:45
185,4774,lime,  9:45:09,-2,1/13/2020 9:44,1/13/2020 9:45
185,534,birdsm,  9:45:12,5,1/13/2020 9:45,1/13/2020 9:45
185,11,spin,  9:45:12,-7,1/13/2020 9:45,1/13/2020 9:45
185,509,wheels,  9:45:06,-1,1/13/2020 9:45,1/13/2020 9:45
186,2156,birdla,  10:00:12,5,1/13/2020 9:59,1/13/2020 10:00
186,4778,lime,  10:00:09,4,1/13/2020 9:59,1/13/2020 10:00
186,534,birdsm,  10:00:12,0,1/13/2020 10:00,1/13/2020 10:00
186,0,spin,  10:00:13,-11,1/13/2020 10:00,1/13/2020 10:00
186,499,wheels,  10:00:06,-10,1/13/2020 10:00,1/13/2020 10:00
187,2163,birdla,  10:15:12,7,1/13/2020 10:15,1/13/2020 10:15
187,4775,lime,  10:15:09,-3,1/13/2020 10:15,1/13/2020 10:15
187,548,birdsm,  10:15:13,14,1/13/2020 10:15,1/13/2020 10:15
187,0,spin,  10:15:13,0,1/13/2020 10:15,1/13/2020 10:15
187,494,wheels,  10:15:06,-5,1/13/2020 10:15,1/13/2020 10:15
188,2175,birdla,  10:30:12,12,1/13/2020 10:29,1/13/2020 10:30
188,4778,lime,  10:30:10,3,1/13/2020 10:29,1/13/2020 10:30
188,549,birdsm,  10:30:12,1,1/13/2020 10:30,1/13/2020 10:30
188,0,spin,  10:30:13,0,1/13/2020 10:30,1/13/2020 10:30
188,494,wheels,  10:30:07,0,1/13/2020 10:30,1/13/2020 10:30
189,2194,birdla,  10:45:12,19,1/13/2020 10:44,1/13/2020 10:45
189,4788,lime,  10:45:09,10,1/13/2020 10:44,1/13/2020 10:45
189,547,birdsm,  10:45:12,-2,1/13/2020 10:45,1/13/2020 10:45
189,0,spin,  10:45:13,0,1/13/2020 10:45,1/13/2020 10:45
189,493,wheels,  10:45:06,-1,1/13/2020 10:45,1/13/2020 10:45
190,2211,birdla,  11:00:12,17,1/13/2020 10:59,1/13/2020 11:00
190,4793,lime,  11:00:09,5,1/13/2020 10:59,1/13/2020 11:00
190,547,birdsm,  11:00:13,0,1/13/2020 11:00,1/13/2020 11:00
190,0,spin,  11:00:13,0,1/13/2020 11:00,1/13/2020 11:00
190,494,wheels,  11:00:06,1,1/13/2020 11:00,1/13/2020 11:00
191,2210,birdla,  11:15:12,-1,1/13/2020 11:15,1/13/2020 11:15
191,4822,lime,  11:15:10,29,1/13/2020 11:15,1/13/2020 11:15
191,552,birdsm,  11:15:13,5,1/13/2020 11:15,1/13/2020 11:15
191,0,spin,  11:15:13,0,1/13/2020 11:15,1/13/2020 11:15
191,493,wheels,  11:15:07,-1,1/13/2020 11:15,1/13/2020 11:15
192,2210,birdla,  11:30:12,0,1/13/2020 11:29,1/13/2020 11:30
192,4835,lime,  11:30:10,13,1/13/2020 11:29,1/13/2020 11:30
192,552,birdsm,  11:30:12,0,1/13/2020 11:30,1/13/2020 11:30
192,0,spin,  11:30:13,0,1/13/2020 11:30,1/13/2020 11:30
192,478,wheels,  11:30:07,-15,1/13/2020 11:30,1/13/2020 11:30
193,2213,birdla,  11:45:12,3,1/13/2020 11:44,1/13/2020 11:45
193,4842,lime,  11:45:09,7,1/13/2020 11:44,1/13/2020 11:45
193,552,birdsm,  11:45:12,0,1/13/2020 11:45,1/13/2020 11:45
193,0,spin,  11:45:12,0,1/13/2020 11:45,1/13/2020 11:45
193,484,wheels,  11:45:06,6,1/13/2020 11:45,1/13/2020 11:45
194,2214,birdla,  12:00:12,1,1/13/2020 11:59,1/13/2020 12:00
194,4838,lime,  12:00:09,-4,1/13/2020 11:59,1/13/2020 12:00
194,552,birdsm,  12:00:12,0,1/13/2020 12:00,1/13/2020 12:00
194,0,spin,  12:00:13,0,1/13/2020 12:00,1/13/2020 12:00
194,481,wheels,  12:00:06,-3,1/13/2020 12:00,1/13/2020 12:00
195,2225,birdla,  12:15:12,11,1/13/2020 12:15,1/13/2020 12:15
195,4845,lime,  12:15:09,7,1/13/2020 12:15,1/13/2020 12:15
195,551,birdsm,  12:15:12,-1,1/13/2020 12:15,1/13/2020 12:15
195,0,spin,  12:15:13,0,1/13/2020 12:15,1/13/2020 12:15
195,482,wheels,  12:15:06,1,1/13/2020 12:15,1/13/2020 12:15
196,2219,birdla,  12:30:12,-6,1/13/2020 12:29,1/13/2020 12:30
196,4863,lime,  12:30:10,18,1/13/2020 12:29,1/13/2020 12:30
196,551,birdsm,  12:30:12,0,1/13/2020 12:30,1/13/2020 12:30
196,0,spin,  12:30:13,0,1/13/2020 12:30,1/13/2020 12:30
196,487,wheels,  12:30:07,5,1/13/2020 12:30,1/13/2020 12:30
197,2219,birdla,  12:45:12,0,1/13/2020 12:44,1/13/2020 12:45
197,4865,lime,  12:45:09,2,1/13/2020 12:44,1/13/2020 12:45
197,550,birdsm,  12:45:12,-1,1/13/2020 12:45,1/13/2020 12:45
197,0,spin,  12:45:13,0,1/13/2020 12:45,1/13/2020 12:45
197,510,wheels,  12:45:07,23,1/13/2020 12:45,1/13/2020 12:45
198,2227,birdla,  1:00:13,8,1/13/2020 12:59,1/13/2020 13:00
198,4866,lime,  1:00:10,1,1/13/2020 12:59,1/13/2020 13:00
198,551,birdsm,  1:00:13,1,1/13/2020 13:00,1/13/2020 13:00
198,0,spin,  1:00:13,0,1/13/2020 13:00,1/13/2020 13:00
198,539,wheels,  1:00:06,29,1/13/2020 13:00,1/13/2020 13:00
199,2228,birdla,  1:15:13,1,1/13/2020 13:15,1/13/2020 13:15
199,4874,lime,  1:15:10,8,1/13/2020 13:15,1/13/2020 13:15
199,551,birdsm,  1:15:15,0,1/13/2020 13:15,1/13/2020 13:15
199,0,spin,  1:15:15,0,1/13/2020 13:15,1/13/2020 13:15
199,540,wheels,  1:15:07,1,1/13/2020 13:15,1/13/2020 13:15
200,2231,birdla,  1:30:13,3,1/13/2020 13:29,1/13/2020 13:30
200,4883,lime,  1:30:11,9,1/13/2020 13:29,1/13/2020 13:30
200,551,birdsm,  1:30:13,0,1/13/2020 13:30,1/13/2020 13:30
200,3,spin,  1:30:15,3,1/13/2020 13:30,1/13/2020 13:30
200,545,wheels,  1:30:08,5,1/13/2020 13:30,1/13/2020 13:30
201,2234,birdla,  1:45:13,3,1/13/2020 13:44,1/13/2020 13:45
201,4903,lime,  1:45:10,20,1/13/2020 13:44,1/13/2020 13:45
201,558,birdsm,  1:45:13,7,1/13/2020 13:45,1/13/2020 13:45
201,26,spin,  1:45:13,23,1/13/2020 13:45,1/13/2020 13:45
201,544,wheels,  1:45:07,-1,1/13/2020 13:45,1/13/2020 13:45
202,2233,birdla,  2:00:12,-1,1/13/2020 13:59,1/13/2020 14:00
202,4922,lime,  2:00:10,19,1/13/2020 13:59,1/13/2020 14:00
202,559,birdsm,  2:00:13,1,1/13/2020 14:00,1/13/2020 14:00
202,53,spin,  2:00:13,27,1/13/2020 14:00,1/13/2020 14:00
202,542,wheels,  2:00:07,-2,1/13/2020 14:00,1/13/2020 14:00
203,2223,birdla,  2:15:12,-10,1/13/2020 14:15,1/13/2020 14:15
203,4933,lime,  2:15:10,11,1/13/2020 14:15,1/13/2020 14:15
203,553,birdsm,  2:15:13,-6,1/13/2020 14:15,1/13/2020 14:15
203,71,spin,  2:15:13,18,1/13/2020 14:15,1/13/2020 14:15
203,541,wheels,  2:15:07,-1,1/13/2020 14:15,1/13/2020 14:15
204,2222,birdla,  2:30:12,-1,1/13/2020 14:29,1/13/2020 14:30
204,4949,lime,  2:30:10,16,1/13/2020 14:29,1/13/2020 14:30
204,552,birdsm,  2:30:12,-1,1/13/2020 14:30,1/13/2020 14:30
204,77,spin,  2:30:12,6,1/13/2020 14:30,1/13/2020 14:30
204,542,wheels,  2:30:07,1,1/13/2020 14:30,1/13/2020 14:30
